slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
bond,2,Monitor cross-functional team progress and flag misalignments proactively,4,7,2026-04-24T17:53:33.900171+00:00,3.527813088370336,3.34914213129872,Yellow,0.47278708,0.40414104,14643,Monitor bug resolution efforts and track successes.
bond,3,Reduce executive meeting load by synthesizing team updates automatically,4,7,2026-04-24T17:53:33.900171+00:00,2.4182652925091617,3.9440639877804893,Red,0.55081856,0.4707245,23269,Record and edit the minutes of meetings and distribute to appropriate officials or staff members.
bond,4,Track strategic initiative progress against goals and surface deviations,3,7,2026-04-24T17:53:33.900171+00:00,2.992566208998123,2.902682614475425,Low-Priority,0.53296745,0.46609488,16157,Monitor or track project milestones and deliverables.
cascade-space,0,Provide ground station communications links for lunar and deep space missions,5,7,2026-04-24T17:53:33.900171+00:00,2.9951331953631124,3.2144672567292076,Low-Priority,0.3292681,0.2955646,19010,Provide telephone support related to networking or connectivity issues.
cascade-space,1,Maximize uptime and signal availability for spacecraft communications sessions,5,7,2026-04-24T17:53:33.900171+00:00,2.964410188024525,3.7687021870041533,Red,0.3151524,0.296733,3896,Monitor broadcasts to ensure that programs conform to station or network policies and regulations.
cascade-space,2,Manage scheduling and coordination of ground station contacts across missions,4,7,2026-04-24T17:53:33.900171+00:00,2.699870004551895,2.8209087622282705,Low-Priority,0.43274456,0.39534324,11370,Distribute production schedules or work orders to departments.
cascade-space,3,Integrate software tools with ground network to compress spacecraft iteration cycles,4,7,2026-04-24T17:53:33.900171+00:00,3.4006813598881296,3.9697308681927037,Green,0.30228347,0.29160523,19004,Back up network data.
cascade-space,4,Monitor link quality and automatically reroute communications through available stations,3,7,2026-04-24T17:53:33.900171+00:00,3.155024160398942,3.1162363417279115,Yellow,0.46861538,0.4217395,3896,Monitor broadcasts to ensure that programs conform to station or network policies and regulations.
aegis,0,Automate insurance denial appeal preparation and submission for healthcare providers,5,7,2026-04-24T17:53:33.900171+00:00,2.682132614506256,3.480129232143517,Low-Priority,0.5455733,0.49408633,23313,"Prepare insurance claim forms or related documents, and review them for completeness."
aegis,1,Analyze denied claims to identify grounds for successful appeal,5,7,2026-04-24T17:53:33.900171+00:00,2.699091187128127,3.2906207454809295,Low-Priority,0.4544552,0.42325717,19052,"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief."
aegis,2,Track appeal status from intake through resolution in unified platform,4,7,2026-04-24T17:53:33.900171+00:00,3.338305592505064,3.906364774106044,Green,0.38792625,0.3676341,9736,"Compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status."
aegis,3,Generate appeal letters with supporting clinical documentation automatically,4,7,2026-04-24T17:53:33.900171+00:00,3.3011681420845647,4.16135416963229,Green,0.47487697,0.45891637,16284,"Process clinical data, including receipt, entry, verification, or filing of information."
aegis,4,Identify patterns in denial reasons to prevent future claim rejections,3,7,2026-04-24T17:53:33.900171+00:00,2.7595073379236448,3.479122019999649,Low-Priority,0.4115424,0.3860907,2581,Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.
bitpatrol,0,Scan codebases in real time to detect exposed credentials and secrets,5,7,2026-04-24T17:53:33.900171+00:00,3.158925354656792,3.185457887165346,Yellow,0.40142766,0.37074113,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
bitpatrol,1,Alert development teams immediately when sensitive credentials appear in code,5,7,2026-04-24T17:53:33.900171+00:00,2.8230075285627834,3.7141383673828883,Red,0.37852174,0.35001308,5317,"Modify computer security files to incorporate new software, correct errors, or change individual access status."
bitpatrol,2,Monitor repositories continuously for newly committed credential exposures,4,7,2026-04-24T17:53:33.900171+00:00,3.6059000205421365,3.57206374948349,Green,0.42326736,0.38974017,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
bitpatrol,3,Classify detected secrets by type and severity to prioritize remediation,3,7,2026-04-24T17:53:33.900171+00:00,2.615233369821355,2.6173148137247955,Low-Priority,0.44394773,0.40910378,1301,"Plan, coordinate, and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure."
bitpatrol,4,Generate audit reports of credential exposure incidents across organization repositories,3,7,2026-04-24T17:53:33.900171+00:00,3.021297592609003,3.4728037929340037,Yellow,0.5240934,0.46976382,19003,Analyze and report computer network security breaches or attempted breaches.
godela,0,Simulate physical system behavior using AI models trained on engineering principles,5,7,2026-04-24T17:53:33.900171+00:00,3.117837761922448,2.309533418726995,Yellow,0.37836772,0.32068843,7371,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.
godela,1,Replace physical prototype testing with AI-generated simulation results,5,7,2026-04-24T17:53:33.900171+00:00,3.3748921962640788,2.825575122875977,Yellow,0.46486202,0.41153517,14639,Test system modifications to prepare for implementation.
godela,2,Answer natural language engineering queries with simulation-quality predictions,4,7,2026-04-24T17:53:33.900171+00:00,3.295807064916881,3.2913030043295373,Yellow,0.3484608,0.2890368,16280,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems."
godela,3,Accelerate design iteration cycles by eliminating simulation setup and wait time,4,7,2026-04-24T17:53:33.900171+00:00,3.180217901663401,3.228169491349206,Yellow,0.4009251,0.36385217,2825,Study layout or other design instructions to determine work to be done and sequence of operations.
godela,4,Validate engineering designs against physics constraints without running full simulations,3,7,2026-04-24T17:53:33.900171+00:00,3.3282706398451274,2.6294676277019287,Yellow,0.44476926,0.41543016,20726,"Develop design criteria for aeronautical or aerospace products or systems, including testing methods, production costs, quality standards, environmental standards, or completion dates."
foundation-industries,0,Manufacture precision components for hard-tech companies on quick-turn timelines,5,7,2026-04-24T17:53:33.900171+00:00,3.108907411476202,2.8614834442082517,Yellow,0.42266452,0.41397595,3580,"Monitor production rates, and plan rework processes to improve production."
foundation-industries,1,Source and supply critical hardware components to frontier technology firms,5,7,2026-04-24T17:53:33.900171+00:00,2.813182434886092,2.8016778830178937,Low-Priority,0.4689755,0.42487174,19011,Research hardware or software products to meet technical networking or security needs.
foundation-industries,2,Support prototype fabrication enabling faster iteration for hard-tech customers,4,7,2026-04-24T17:53:33.900171+00:00,3.380965464159298,2.426939132498532,Yellow,0.53854185,0.44931597,22086,"Provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation."
foundation-industries,3,Deliver domestically produced precision parts meeting advanced manufacturing tolerances,4,7,2026-04-24T17:53:33.900171+00:00,3.1133183223336736,2.419328690104327,Yellow,0.43011352,0.4102877,20945,Monitor suppliers' activities to assess performance in meeting quality or delivery requirements.
sureform,0,Collect high-quality multimodal human demonstration data across diverse environments,5,7,2026-04-24T17:53:33.900171+00:00,3.145275806590153,3.017495419475764,Yellow,0.43216777,0.3429217,16211,Create gameplay prototypes for presentation to creative and technical staff and management.
sureform,1,Capture human interaction data to train embodied AI and world models,5,7,2026-04-24T17:53:33.900171+00:00,3.2158821853141166,3.4825845754726497,Yellow,0.28942108,0.27266628,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
sureform,2,Curate and validate demonstration datasets for robotics training pipelines,4,7,2026-04-24T17:53:33.900171+00:00,3.492778692882575,2.8284092855927585,Yellow,0.35545334,0.3222118,102,Develop alternative training methods if expected improvements are not seen.
sureform,3,Standardize and label collected data for use in downstream model training,3,7,2026-04-24T17:53:33.900171+00:00,3.0453091054105803,3.6678543799125154,Green,0.3784537,0.35826373,16966,Supply quality control data necessary for regulatory submissions.
docket,0,Generate end-to-end web application tests written in plain English,5,7,2026-04-24T17:53:33.900171+00:00,3.321834054162044,3.727104052195953,Green,0.48566273,0.46339497,14640,"Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability."
docket,1,Automatically update test cases as application UI and behavior changes,5,7,2026-04-24T17:53:33.900171+00:00,3.2911633448518907,3.9833750163672765,Green,0.56198734,0.46031037,14639,Test system modifications to prepare for implementation.
docket,2,Derive test scenarios from real user session recordings and interaction data,4,7,2026-04-24T17:53:33.900171+00:00,3.371569930838535,3.1911613736482165,Yellow,0.4575703,0.43192515,1486,"Record test procedures and results, numerical and graphical data, and recommendations for changes in product or test methods."
docket,3,Execute automated test suites against web applications without manual maintenance,4,7,2026-04-24T17:53:33.900171+00:00,3.420556756206944,4.364394755540667,Green,0.44768378,0.4293162,14639,Test system modifications to prepare for implementation.
docket,4,Report test failures with contextual evidence tied to real user behavior,3,7,2026-04-24T17:53:33.900171+00:00,3.0441715004512746,3.6158826397183566,Green,0.5611415,0.49438936,16973,Investigate or report questionable test results.
